x,y,curvature,time_dilation
1.74e+09,2.46e+09,-4.40572e+11,0.999995
1.74e+09,2.52e+09,-4.33496e+11,0.999995
1.74e+09,2.58e+09,-4.26592e+11,0.999995
1.74e+09,2.64e+09,-4.19857e+11,0.999995
1.74e+09,2.7e+09,-4.13286e+11,0.999995
1.74e+09,2.76e+09,-4.06877e+11,0.999995
1.74e+09,2.82e+09,-4.00626e+11,0.999996
1.74e+09,2.88e+09,-3.94529e+11,0.999996
1.74e+09,2.94e+09,-3.88582e+11,0.999996
1.8e+09,-3e+09,-3.79446e+11,0.999996
1.8e+09,-2.94e+09,-3.85094e+11,0.999996
1.8e+09,-2.88e+09,-3.9088e+11,0.999996
1.8e+09,-2.82e+09,-3.96807e+11,0.999996
1.8e+09,-2.76e+09,-4.02878e+11,0.999996
1.8e+09,-2.7e+09,-4.09097e+11,0.999995
1.8e+09,-2.64e+09,-4.15467e+11,0.999995
1.8e+09,-2.58e+09,-4.2199e+11,0.999995
1.8e+09,-2.52e+09,-4.28669e+11,0.999995
1.8e+09,-2.46e+09,-4.35507e+11,0.999995
1.8e+09,-2.4e+09,-4.42506e+11,0.999995
1.8e+09,-2.34e+09,-4.49668e+11,0.999995
1.8e+09,-2.28e+09,-4.56994e+11,0.999995
1.8e+09,-2.22e+09,-4.64485e+11,0.999995
1.8e+09,-2.16e+09,-4.72142e+11,0.999995
1.8e+09,-2.1e+09,-4.79965e+11,0.999995
1.8e+09,-2.04e+09,-4.87953e+11,0.999995
1.8e+09,-1.98e+09,-4.96103e+11,0.999994
1.8e+09,-1.92e+09,-5.04414e+11,0.999994
1.8e+09,-1.86e+09,-5.1288e+11,0.999994
1.8e+09,-1.8e+09,-5.21498e+11,0.999994
1.8e+09,-1.74e+09,-5.30261e+11,0.999994
1.8e+09,-1.68e+09,-5.39161e+11,0.999994
1.8e+09,-1.62e+09,-5.48187e+11,0.999994
1.8e+09,-1.56e+09,-5.57328e+11,0.999994
1.8e+09,-1.5e+09,-5.66571e+11,0.999994
1.8e+09,-1.44e+09,-5.75899e+11,0.999994
1.8e+09,-1.38e+09,-5.85293e+11,0.999993
1.8e+09,-1.32e+09,-5.94732e+11,0.999993
1.8e+09,-1.26e+09,-6.04192e+11,0.999993
1.8e+09,-1.2e+09,-6.13646e+11,0.999993
1.8e+09,-1.14e+09,-6.23063e+11,0.999993
1.8e+09,-1.08e+09,-6.3241e+11,0.999993
1.8e+09,-1.02e+09,-6.4165e+11,0.999993
1.8e+09,-9.6e+08,-6.50744e+11,0.999993
1.8e+09,-9e+08,-6.59649e+11,0.999993
1.8e+09,-8.4e+08,-6.68319e+11,0.999993
1.8e+09,-7.8e+08,-6.76707e+11,0.999992
1.8e+09,-7.2e+08,-6.84761e+11,0.999992
1.8e+09,-6.6e+08,-6.92431e+11,0.999992
1.8e+09,-6e+08,-6.99664e+11,0.999992
1.8e+09,-5.4e+08,-7.06407e+11,0.999992
1.8e+09,-4.8e+08,-7.12608e+11,0.999992
1.8e+09,-4.2e+08,-7.18218e+11,0.999992
1.8e+09,-3.6e+08,-7.23188e+11,0.999992
1.8e+09,-3e+08,-7.27476e+11,0.999992
1.8e+09,-2.4e+08,-7.31041e+11,0.999992
1.8e+09,-1.8e+08,-7.3385e+11,0.999992
1.8e+09,-1.2e+08,-7.35877e+11,0.999992
1.8e+09,-6e+07,-7.37101e+11,0.999992
1.8e+09,0,-7.3751e+11,0.999992
1.8e+09,6e+07,-7.37101e+11,0.999992
1.8e+09,1.2e+08,-7.35877e+11,0.999992
1.8e+09,1.8e+08,-7.3385e+11,0.999992
1.8e+09,2.4e+08,-7.31041e+11,0.999992
1.8e+09,3e+08,-7.27476e+11,0.999992
1.8e+09,3.6e+08,-7.23188e+11,0.999992
1.8e+09,4.2e+08,-7.18218e+11,0.999992
1.8e+09,4.8e+08,-7.12608e+11,0.999992
1.8e+09,5.4e+08,-7.06407e+11,0.999992
1.8e+09,6e+08,-6.99664e+11,0.999992
1.8e+09,6.6e+08,-6.92431e+11,0.999992
1.8e+09,7.2e+08,-6.84761e+11,0.999992
1.8e+09,7.8e+08,-6.76707e+11,0.999992
1.8e+09,8.4e+08,-6.68319e+11,0.999993
1.8e+09,9e+08,-6.59649e+11,0.999993
1.8e+09,9.6e+08,-6.50744e+11,0.999993
1.8e+09,1.02e+09,-6.4165e+11,0.999993
1.8e+09,1.08e+09,-6.3241e+11,0.999993
1.8e+09,1.14e+09,-6.23063e+11,0.999993
1.8e+09,1.2e+09,-6.13646e+11,0.999993
1.8e+09,1.26e+09,-6.04192e+11,0.999993
1.8e+09,1.32e+09,-5.94732e+11,0.999993
1.8e+09,1.38e+09,-5.85293e+11,0.999993
1.8e+09,1.44e+09,-5.75899e+11,0.999994
1.8e+09,1.5e+09,-5.66571e+11,0.999994
1.8e+09,1.56e+09,-5.57328e+11,0.999994
1.8e+09,1.62e+09,-5.48187e+11,0.999994
1.8e+09,1.68e+09,-5.39161e+11,0.999994
1.8e+09,1.74e+09,-5.30261e+11,0.999994
1.8e+09,1.8e+09,-5.21498e+11,0.999994
1.8e+09,1.86e+09,-5.1288e+11,0.999994
1.8e+09,1.92e+09,-5.04414e+11,0.999994
1.8e+09,1.98e+09,-4.96103e+11,0.999994
1.8e+09,2.04e+09,-4.87953e+11,0.999995
1.8e+09,2.1e+09,-4.79965e+11,0.999995
1.8e+09,2.16e+09,-4.72142e+11,0.999995
1.8e+09,2.22e+09,-4.64485e+11,0.999995
1.8e+09,2.28e+09,-4.56994e+11,0.999995
1.8e+09,2.34e+09,-4.49668e+11,0.999995
1.8e+09,2.4e+09,-4.42506e+11,0.999995
1.8e+09,2.46e+09,-4.35507e+11,0.999995
1.8e+09,2.52e+09,-4.28669e+11,0.999995
1.8e+09,2.58e+09,-4.2199e+11,0.999995
1.8e+09,2.64e+09,-4.15467e+11,0.999995
1.8e+09,2.7e+09,-4.09097e+11,0.999995
1.8e+09,2.76e+09,-4.02878e+11,0.999996
1.8e+09,2.82e+09,-3.96807e+11,0.999996
1.8e+09,2.88e+09,-3.9088e+11,0.999996
1.8e+09,2.94e+09,-3.85094e+11,0.999996
1.86e+09,-3e+09,-3.76087e+11,0.999996
1.86e+09,-2.94e+09,-3.81584e+11,0.999996
1.86e+09,-2.88e+09,-3.87211e+11,0.999996
1.86e+09,-2.82e+09,-3.9297e+11,0.999996
1.86e+09,-2.76e+09,-3.98865e+11,0.999996
1.86e+09,-2.7e+09,-4.04897e+11,0.999995
1.86e+09,-2.64e+09,-4.11069e+11,0.999995
1.86e+09,-2.58e+09,-4.17384e+11,0.999995
1.86e+09,-2.52e+09,-4.23844e+11,0.999995
1.86e+09,-2.46e+09,-4.3045e+11,0.999995
1.86e+09,-2.4e+09,-4.37204e+11,0.999995
1.86e+09,-2.34e+09,-4.44108e+11,0.999995
1.86e+09,-2.28e+09,-4.51161e+11,0.999995
1.86e+09,-2.22e+09,-4.58365e+11,0.999995
1.86e+09,-2.16e+09,-4.65718e+11,0.999995
1.86e+09,-2.1e+09,-4.73221e+11,0.999995
1.86e+09,-2.04e+09,-4.80871e+11,0.999995
1.86e+09,-1.98e+09,-4.88666e+11,0.999995
1.86e+09,-1.92e+09,-4.96603e+11,0.999994
1.86e+09,-1.86e+09,-5.04676e+11,0.999994
1.86e+09,-1.8e+09,-5.1288e+11,0.999994
1.86e+09,-1.74e+09,-5.21209e+11,0.999994
1.86e+09,-1.68e+09,-5.29653e+11,0.999994
1.86e+09,-1.62e+09,-5.38203e+11,0.999994
1.86e+09,-1.56e+09,-5.46846e+11,0.999994
1.86e+09,-1.5e+09,-5.55569e+11,0.999994
1.86e+09,-1.44e+09,-5.64355e+11,0.999994
1.86e+09,-1.38e+09,-5.73187e+11,0.999994
1.86e+09,-1.32e+09,-5.82043e+11,0.999994
1.86e+09,-1.26e+09,-5.90902e+11,0.999993
1.86e+09,-1.2e+09,-5.99736e+11,0.999993
1.86e+09,-1.14e+09,-6.08518e+11,0.999993
1.86e+09,-1.08e+09,-6.17217e+11,0.999993
1.86e+09,-1.02e+09,-6.25798e+11,0.999993
1.86e+09,-9.6e+08,-6.34226e+11,0.999993
1.86e+09,-9e+08,-6.42461e+11,0.999993
1.86e+09,-8.4e+08,-6.50463e+11,0.999993
1.86e+09,-7.8e+08,-6.58188e+11,0.999993
1.86e+09,-7.2e+08,-6.65592e+11,0.999993
1.86e+09,-6.6e+08,-6.72629e+11,0.999993
1.86e+09,-6e+08,-6.79253e+11,0.999992
1.86e+09,-5.4e+08,-6.85418e+11,0.999992
1.86e+09,-4.8e+08,-6.91078e+11,0.999992
1.86e+09,-4.2e+08,-6.96191e+11,0.999992
1.86e+09,-3.6e+08,-7.00715e+11,0.999992
1.86e+09,-3e+08,-7.04613e+11,0.999992
1.86e+09,-2.4e+08,-7.07851e+11,0.999992
1.86e+09,-1.8e+08,-7.10401e+11,0.999992
1.86e+09,-1.2e+08,-7.12239e+11,0.999992
1.86e+09,-6e+07,-7.13348e+11,0.999992
1.86e+09,0,-7.13719e+11,0.999992
1.86e+09,6e+07,-7.13348e+11,0.999992
1.86e+09,1.2e+08,-7.12239e+11,0.999992
1.86e+09,1.8e+08,-7.10401e+11,0.999992
1.86e+09,2.4e+08,-7.07851e+11,0.999992
1.86e+09,3e+08,-7.04613e+11,0.999992
1.86e+09,3.6e+08,-7.00715e+11,0.999992
1.86e+09,4.2e+08,-6.96191e+11,0.999992
1.86e+09,4.8e+08,-6.91078e+11,0.999992
1.86e+09,5.4e+08,-6.85418e+11,0.999992
1.86e+09,6e+08,-6.79253e+11,0.999992
1.86e+09,6.6e+08,-6.72629e+11,0.999993
1.86e+09,7.2e+08,-6.65592e+11,0.999993
1.86e+09,7.8e+08,-6.58188e+11,0.999993
1.86e+09,8.4e+08,-6.50463e+11,0.999993
1.86e+09,9e+08,-6.42461e+11,0.999993
1.86e+09,9.6e+08,-6.34226e+11,0.999993
1.86e+09,1.02e+09,-6.25798e+11,0.999993
1.86e+09,1.08e+09,-6.17217e+11,0.999993
1.86e+09,1.14e+09,-6.08518e+11,0.999993
1.86e+09,1.2e+09,-5.99736e+11,0.999993
1.86e+09,1.26e+09,-5.90902e+11,0.999993
1.86e+09,1.32e+09,-5.82043e+11,0.999994
1.86e+09,1.38e+09,-5.73187e+11,0.999994
1.86e+09,1.44e+09,-5.64355e+11,0.999994
1.86e+09,1.5e+09,-5.55569e+11,0.999994
1.86e+09,1.56e+09,-5.46846e+11,0.999994
1.86e+09,1.62e+09,-5.38203e+11,0.999994
1.86e+09,1.68e+09,-5.29653e+11,0.999994
1.86e+09,1.74e+09,-5.21209e+11,0.999994
1.86e+09,1.8e+09,-5.1288e+11,0.999994
1.86e+09,1.86e+09,-5.04676e+11,0.999994
1.86e+09,1.92e+09,-4.96603e+11,0.999994
1.86e+09,1.98e+09,-4.88666e+11,0.999995
1.86e+09,2.04e+09,-4.80871e+11,0.999995
1.86e+09,2.1e+09,-4.73221e+11,0.999995
1.86e+09,2.16e+09,-4.65718e+11,0.999995
1.86e+09,2.22e+09,-4.58365e+11,0.999995
1.86e+09,2.28e+09,-4.51161e+11,0.999995
1.86e+09,2.34e+09,-4.44108e+11,0.999995
1.86e+09,2.4e+09,-4.37204e+11,0.999995
1.86e+09,2.46e+09,-4.3045e+11,0.999995
1.86e+09,2.52e+09,-4.23844e+11,0.999995
1.86e+09,2.58e+09,-4.17384e+11,0.999995
1.86e+09,2.64e+09,-4.11069e+11,0.999995
1.86e+09,2.7e+09,-4.04897e+11,0.999995
1.86e+09,2.76e+09,-3.98865e+11,0.999996
1.86e+09,2.82e+09,-3.9297e+11,0.999996
1.86e+09,2.88e+09,-3.87211e+11,0.999996
1.86e+09,2.94e+09,-3.81584e+11,0.999996
1.92e+09,-3e+09,-3.7271e+11,0.999996
1.92e+09,-2.94e+09,-3.78058e+11,0.999996
1.92e+09,-2.88e+09,-3.83528e+11,0.999996
1.92e+09,-2.82e+09,-3.89123e+11,0.999996
1.92e+09,-2.76e+09,-3.94843e+11,0.999996
1.92e+09,-2.7e+09,-4.00692e+11,0.999996
1.92e+09,-2.64e+09,-4.06671e+11,0.999995
1.92e+09,-2.58e+09,-4.12783e+11,0.999995
1.92e+09,-2.52e+09,-4.19028e+11,0.999995
1.92e+09,-2.46e+09,-4.25408e+11,0.999995
1.92e+09,-2.4e+09,-4.31924e+11,0.999995
1.92e+09,-2.34e+09,-4.38577e+11,0.999995
1.92e+09,-2.28e+09,-4.45366e+11,0.999995
1.92e+09,-2.22e+09,-4.52291e+11,0.999995
1.92e+09,-2.16e+09,-4.59352e+11,0.999995
1.92e+09,-2.1e+09,-4.66546e+11,0.999995
1.92e+09,-2.04e+09,-4.73872e+11,0.999995
1.92e+09,-1.98e+09,-4.81326e+11,0.999995
1.92e+09,-1.92e+09,-4.88905e+11,0.999995
1.92e+09,-1.86e+09,-4.96603e+11,0.999994
1.92e+09,-1.8e+09,-5.04414e+11,0.999994
1.92e+09,-1.74e+09,-5.1233e+11,0.999994
1.92e+09,-1.68e+09,-5.20343e+11,0.999994
1.92e+09,-1.62e+09,-5.28443e+11,0.999994
1.92e+09,-1.56e+09,-5.36617e+11,0.999994
1.92e+09,-1.5e+09,-5.44852e+11,0.999994
1.92e+09,-1.44e+09,-5.53133e+11,0.999994
1.92e+09,-1.38e+09,-5.6144e+11,0.999994
1.92e+09,-1.32e+09,-5.69756e+11,0.999994
1.92e+09,-1.26e+09,-5.78057e+11,0.999994
1.92e+09,-1.2e+09,-5.86319e+11,0.999993
1.92e+09,-1.14e+09,-5.94517e+11,0.999993
1.92e+09,-1.08e+09,-6.02621e+11,0.999993
1.92e+09,-1.02e+09,-6.106e+11,0.999993
1.92e+09,-9.6e+08,-6.18421e+11,0.999993
1.92e+09,-9e+08,-6.26049e+11,0.999993
1.92e+09,-8.4e+08,-6.33446e+11,0.999993
1.92e+09,-7.8e+08,-6.40574e+11,0.999993
1.92e+09,-7.2e+08,-6.47393e+11,0.999993
1.92e+09,-6.6e+08,-6.53863e+11,0.999993
1.92e+09,-6e+08,-6.59943e+11,0.999993
1.92e+09,-5.4e+08,-6.65592e+11,0.999993
1.92e+09,-4.8e+08,-6.70772e+11,0.999993
1.92e+09,-4.2e+08,-6.75444e+11,0.999992
1.92e+09,-3.6e+08,-6.79573e+11,0.999992
1.92e+09,-3e+08,-6.83127e+11,0.999992
1.92e+09,-2.4e+08,-6.86077e+11,0.999992
1.92e+09,-1.8e+08,-6.88397e+11,0.999992
1.92e+09,-1.2e+08,-6.90069e+11,0.999992
1.92e+09,-6e+07,-6.91078e+11,0.999992
1.92e+09,0,-6.91416e+11,0.999992
1.92e+09,6e+07,-6.91078e+11,0.999992
1.92e+09,1.2e+08,-6.90069e+11,0.999992
1.92e+09,1.8e+08,-6.88397e+11,0.999992
1.92e+09,2.4e+08,-6.86077e+11,0.999992
1.92e+09,3e+08,-6.83127e+11,0.999992
1.92e+09,3.6e+08,-6.79573e+11,0.999992
1.92e+09,4.2e+08,-6.75444e+11,0.999992
1.92e+09,4.8e+08,-6.70772e+11,0.999993
1.92e+09,5.4e+08,-6.65592e+11,0.999993
1.92e+09,6e+08,-6.59943e+11,0.999993
1.92e+09,6.6e+08,-6.53863e+11,0.999993
1.92e+09,7.2e+08,-6.47393e+11,0.999993
1.92e+09,7.8e+08,-6.40574e+11,0.999993
1.92e+09,8.4e+08,-6.33446e+11,0.999993
1.92e+09,9e+08,-6.26049e+11,0.999993
1.92e+09,9.6e+08,-6.18421e+11,0.999993
1.92e+09,1.02e+09,-6.106e+11,0.999993
1.92e+09,1.08e+09,-6.02621e+11,0.999993
1.92e+09,1.14e+09,-5.94517e+11,0.999993
1.92e+09,1.2e+09,-5.86319e+11,0.999993
1.92e+09,1.26e+09,-5.78057e+11,0.999994
1.92e+09,1.32e+09,-5.69756e+11,0.999994
1.92e+09,1.38e+09,-5.6144e+11,0.999994
1.92e+09,1.44e+09,-5.53133e+11,0.999994
1.92e+09,1.5e+09,-5.44852e+11,0.999994
1.92e+09,1.56e+09,-5.36617e+11,0.999994
1.92e+09,1.62e+09,-5.28443e+11,0.999994
1.92e+09,1.68e+09,-5.20343e+11,0.999994
1.92e+09,1.74e+09,-5.1233e+11,0.999994
1.92e+09,1.8e+09,-5.04414e+11,0.999994
1.92e+09,1.86e+09,-4.96603e+11,0.999994
1.92e+09,1.92e+09,-4.88905e+11,0.999995
1.92e+09,1.98e+09,-4.81326e+11,0.999995
1.92e+09,2.04e+09,-4.73872e+11,0.999995
1.92e+09,2.1e+09,-4.66546e+11,0.999995
1.92e+09,2.16e+09,-4.59352e+11,0.999995
1.92e+09,2.22e+09,-4.52291e+11,0.999995
1.92e+09,2.28e+09,-4.45366e+11,0.999995
1.92e+09,2.34e+09,-4.38577e+11,0.999995
1.92e+09,2.4e+09,-4.31924e+11,0.999995
1.92e+09,2.46e+09,-4.25408e+11,0.999995
1.92e+09,2.52e+09,-4.19028e+11,0.999995
1.92e+09,2.58e+09,-4.12783e+11,0.999995
1.92e+09,2.64e+09,-4.06671e+11,0.999995
1.92e+09,2.7e+09,-4.00692e+11,0.999996
1.92e+09,2.76e+09,-3.94843e+11,0.999996
1.92e+09,2.82e+09,-3.89123e+11,0.999996
1.92e+09,2.88e+09,-3.83528e+11,0.999996
1.92e+09,2.94e+09,-3.78058e+11,0.999996
1.98e+09,-3e+09,-3.6932e+11,0.999996
1.98e+09,-2.94e+09,-3.74521e+11,0.999996
1.98e+09,-2.88e+09,-3.79837e+11,0.999996
1.98e+09,-2.82e+09,-3.85269e+11,0.999996
1.98e+09,-2.76e+09,-3.90819e+11,0.999996
1.98e+09,-2.7e+09,-3.96488e+11,0.999996
1.98e+09,-2.64e+09,-4.02278e+11,0.999996
1.98e+09,-2.58e+09,-4.08191e+11,0.999995
1.98e+09,-2.52e+09,-4.14227e+11,0.999995
1.98e+09,-2.46e+09,-4.20387e+11,0.999995
1.98e+09,-2.4e+09,-4.26672e+11,0.999995
1.98e+09,-2.34e+09,-4.33081e+11,0.999995
1.98e+09,-2.28e+09,-4.39614e+11,0.999995
1.98e+09,-2.22e+09,-4.46271e+11,0.999995
1.98e+09,-2.16e+09,-4.53049e+11,0.999995
1.98e+09,-2.1e+09,-4.59947e+11,0.999995
1.98e+09,-2.04e+09,-4.66962e+11,0.999995
1.98e+09,-1.98e+09,-4.74089e+11,0.999995
1.98e+09,-1.92e+09,-4.81326e+11,0.999995
1.98e+09,-1.86e+09,-4.88666e+11,0.999995
1.98e+09,-1.8e+09,-4.96103e+11,0.999994
1.98e+09,-1.74e+09,-5.03629e+11,0.999994
1.98e+09,-1.68e+09,-5.11235e+11,0.999994
1.98e+09,-1.62e+09,-5.1891e+11,0.999994
1.98e+09,-1.56e+09,-5.26644e+11,0.999994
1.98e+09,-1.5e+09,-5.34421e+11,0.999994
1.98e+09,-1.44e+09,-5.42228e+11,0.999994
1.98e+09,-1.38e+09,-5.50047e+11,0.999994
1.98e+09,-1.32e+09,-5.5786e+11,0.999994
1.98e+09,-1.26e+09,-5.65644e+11,0.999994
1.98e+09,-1.2e+09,-5.73379e+11,0.999994
1.98e+09,-1.14e+09,-5.81039e+11,0.999994
1.98e+09,-1.08e+09,-5.88597e+11,0.999993
1.98e+09,-1.02e+09,-5.96025e+11,0.999993
1.98e+09,-9.6e+08,-6.03293e+11,0.999993
1.98e+09,-9e+08,-6.10368e+11,0.999993
1.98e+09,-8.4e+08,-6.17217e+11,0.999993
1.98e+09,-7.8e+08,-6.23805e+11,0.999993
1.98e+09,-7.2e+08,-6.30097e+11,0.999993
1.98e+09,-6.6e+08,-6.36058e+11,0.999993
1.98e+09,-6e+08,-6.4165e+11,0.999993
1.98e+09,-5.4e+08,-6.46839e+11,0.999993
1.98e+09,-4.8e+08,-6.5159e+11,0.999993
1.98e+09,-4.2e+08,-6.55871e+11,0.999993
1.98e+09,-3.6e+08,-6.59649e+11,0.999993
1.98e+09,-3e+08,-6.62898e+11,0.999993
1.98e+09,-2.4e+08,-6.65592e+11,0.999993
1.98e+09,-1.8e+08,-6.6771e+11,0.999993
1.98e+09,-1.2e+08,-6.69236e+11,0.999993
1.98e+09,-6e+07,-6.70156e+11,0.999993
1.98e+09,0,-6.70464e+11,0.999993
1.98e+09,6e+07,-6.70156e+11,0.999993
1.98e+09,1.2e+08,-6.69236e+11,0.999993
1.98e+09,1.8e+08,-6.6771e+11,0.999993
1.98e+09,2.4e+08,-6.65592e+11,0.999993
1.98e+09,3e+08,-6.62898e+11,0.999993
1.98e+09,3.6e+08,-6.59649e+11,0.999993
1.98e+09,4.2e+08,-6.55871e+11,0.999993
1.98e+09,4.8e+08,-6.5159e+11,0.999993
1.98e+09,5.4e+08,-6.46839e+11,0.999993
1.98e+09,6e+08,-6.4165e+11,0.999993
1.98e+09,6.6e+08,-6.36058e+11,0.999993
1.98e+09,7.2e+08,-6.30097e+11,0.999993
1.98e+09,7.8e+08,-6.23805e+11,0.999993
1.98e+09,8.4e+08,-6.17217e+11,0.999993
1.98e+09,9e+08,-6.10368e+11,0.999993
1.98e+09,9.6e+08,-6.03293e+11,0.999993
1.98e+09,1.02e+09,-5.96025e+11,0.999993
1.98e+09,1.08e+09,-5.88597e+11,0.999993
1.98e+09,1.14e+09,-5.81039e+11,0.999994
1.98e+09,1.2e+09,-5.73379e+11,0.999994
1.98e+09,1.26e+09,-5.65644e+11,0.999994
1.98e+09,1.32e+09,-5.5786e+11,0.999994
1.98e+09,1.38e+09,-5.50047e+11,0.999994
1.98e+09,1.44e+09,-5.42228e+11,0.999994
1.98e+09,1.5e+09,-5.34421e+11,0.999994
1.98e+09,1.56e+09,-5.26644e+11,0.999994
1.98e+09,1.62e+09,-5.1891e+11,0.999994
1.98e+09,1.68e+09,-5.11235e+11,0.999994
1.98e+09,1.74e+09,-5.03629e+11,0.999994
1.98e+09,1.8e+09,-4.96103e+11,0.999994
1.98e+09,1.86e+09,-4.88666e+11,0.999995
1.98e+09,1.92e+09,-4.81326e+11,0.999995
1.98e+09,1.98e+09,-4.74089e+11,0.999995
1.98e+09,2.04e+09,-4.66962e+11,0.999995
1.98e+09,2.1e+09,-4.59947e+11,0.999995
1.98e+09,2.16e+09,-4.53049e+11,0.999995
1.98e+09,2.22e+09,-4.46271e+11,0.999995
1.98e+09,2.28e+09,-4.39614e+11,0.999995
1.98e+09,2.34e+09,-4.33081e+11,0.999995
1.98e+09,2.4e+09,-4.26672e+11,0.999995
1.98e+09,2.46e+09,-4.20387e+11,0.999995
1.98e+09,2.52e+09,-4.14227e+11,0.999995
1.98e+09,2.58e+09,-4.08191e+11,0.999995
1.98e+09,2.64e+09,-4.02278e+11,0.999996
1.98e+09,2.7e+09,-3.96488e+11,0.999996
1.98e+09,2.76e+09,-3.90819e+11,0.999996
1.98e+09,2.82e+09,-3.85269e+11,0.999996
1.98e+09,2.88e+09,-3.79837e+11,0.999996
1.98e+09,2.94e+09,-3.74521e+11,0.999996
2.04e+09,-3e+09,-3.6592e+11,0.999996
2.04e+09,-2.94e+09,-3.70977e+11,0.999996
2.04e+09,-2.88e+09,-3.76141e+11,0.999996
2.04e+09,-2.82e+09,-3.81414e+11,0.999996
2.04e+09,-2.76e+09,-3.86797e+11,0.999996
2.04e+09,-2.7e+09,-3.9229e+11,0.999996
2.04e+09,-2.64e+09,-3.97896e+11,0.999996
2.04e+09,-2.58e+09,-4.03615e+11,0.999996
2.04e+09,-2.52e+09,-4.09447e+11,0.999995
2.04e+09,-2.46e+09,-4.15393e+11,0.999995
2.04e+09,-2.4e+09,-4.21453e+11,0.999995
2.04e+09,-2.34e+09,-4.27627e+11,0.999995
2.04e+09,-2.28e+09,-4.33913e+11,0.999995
2.04e+09,-2.22e+09,-4.4031e+11,0.999995
2.04e+09,-2.16e+09,-4.46816e+11,0.999995
2.04e+09,-2.1e+09,-4.53429e+11,0.999995
2.04e+09,-2.04e+09,-4.60146e+11,0.999995
2.04e+09,-1.98e+09,-4.66962e+11,0.999995
2.04e+09,-1.92e+09,-4.73872e+11,0.999995
2.04e+09,-1.86e+09,-4.80871e+11,0.999995
2.04e+09,-1.8e+09,-4.87953e+11,0.999995
2.04e+09,-1.74e+09,-4.95108e+11,0.999994
2.04e+09,-1.68e+09,-5.02329e+11,0.999994
2.04e+09,-1.62e+09,-5.09605e+11,0.999994
2.04e+09,-1.56e+09,-5.16924e+11,0.999994
2.04e+09,-1.5e+09,-5.24273e+11,0.999994
2.04e+09,-1.44e+09,-5.31637e+11,0.999994
2.04e+09,-1.38e+09,-5.39001e+11,0.999994
2.04e+09,-1.32e+09,-5.46345e+11,0.999994
2.04e+09,-1.26e+09,-5.53652e+11,0.999994
2.04e+09,-1.2e+09,-5.60899e+11,0.999994
2.04e+09,-1.14e+09,-5.68063e+11,0.999994
2.04e+09,-1.08e+09,-5.7512e+11,0.999994
2.04e+09,-1.02e+09,-5.82043e+11,0.999994
2.04e+09,-9.6e+08,-5.88806e+11,0.999993
2.04e+09,-9e+08,-5.95377e+11,0.999993
2.04e+09,-8.4e+08,-6.01729e+11,0.999993
2.04e+09,-7.8e+08,-6.07829e+11,0.999993
2.04e+09,-7.2e+08,-6.13646e+11,0.999993
2.04e+09,-6.6e+08,-6.19147e+11,0.999993
2.04e+09,-6e+08,-6.24302e+11,0.999993
2.04e+09,-5.4e+08,-6.29078e+11,0.999993
2.04e+09,-4.8e+08,-6.33446e+11,0.999993
2.04e+09,-4.2e+08,-6.37376e+11,0.999993
2.04e+09,-3.6e+08,-6.40842e+11,0.999993
2.04e+09,-3e+08,-6.4382e+11,0.999993
2.04e+09,-2.4e+08,-6.46287e+11,0.999993
2.04e+09,-1.8e+08,-6.48226e+11,0.999993
2.04e+09,-1.2e+08,-6.49621e+11,0.999993
2.04e+09,-6e+07,-6.50463e+11,0.999993
2.04e+09,0,-6.50744e+11,0.999993
2.04e+09,6e+07,-6.50463e+11,0.999993
2.04e+09,1.2e+08,-6.49621e+11,0.999993
2.04e+09,1.8e+08,-6.48226e+11,0.999993
2.04e+09,2.4e+08,-6.46287e+11,0.999993
2.04e+09,3e+08,-6.4382e+11,0.999993
2.04e+09,3.6e+08,-6.40842e+11,0.999993
2.04e+09,4.2e+08,-6.37376e+11,0.999993
2.04e+09,4.8e+08,-6.33446e+11,0.999993
2.04e+09,5.4e+08,-6.29078e+11,0.999993
2.04e+09,6e+08,-6.24302e+11,0.999993
2.04e+09,6.6e+08,-6.19147e+11,0.999993
2.04e+09,7.2e+08,-6.13646e+11,0.999993
2.04e+09,7.8e+08,-6.07829e+11,0.999993
2.04e+09,8.4e+08,-6.01729e+11,0.999993
2.04e+09,9e+08,-5.95377e+11,0.999993
2.04e+09,9.6e+08,-5.88806e+11,0.999993
2.04e+09,1.02e+09,-5.82043e+11,0.999994
2.04e+09,1.08e+09,-5.7512e+11,0.999994
2.04e+09,1.14e+09,-5.68063e+11,0.999994
2.04e+09,1.2e+09,-5.60899e+11,0.999994
2.04e+09,1.26e+09,-5.53652e+11,0.999994
2.04e+09,1.32e+09,-5.46345e+11,0.999994
2.04e+09,1.38e+09,-5.39001e+11,0.999994
2.04e+09,1.44e+09,-5.31637e+11,0.999994
2.04e+09,1.5e+09,-5.24273e+11,0.999994
2.04e+09,1.56e+09,-5.16924e+11,0.999994
2.04e+09,1.62e+09,-5.09605e+11,0.999994
2.04e+09,1.68e+09,-5.02329e+11,0.999994
2.04e+09,1.74e+09,-4.95108e+11,0.999994
2.04e+09,1.8e+09,-4.87953e+11,0.999995
2.04e+09,1.86e+09,-4.80871e+11,0.999995
2.04e+09,1.92e+09,-4.73872e+11,0.999995
2.04e+09,1.98e+09,-4.66962e+11,0.999995
2.04e+09,2.04e+09,-4.60146e+11,0.999995
